Transaction_ID,Customer_ID,Date,Product,Quantity
444,1683,2025-10-17,Bread,2
444,1683,2025-10-17,Chips,1
444,1683,2025-10-17,Juice,3
444,1683,2025-10-17,Soft Drinks,1
444,1683,2025-10-17,Sugar,3
444,1683,2025-10-17,Toothpaste,2
444,1683,2025-10-17,Wheat Flour,2
445,657,2025-09-20,Biscuits,1
445,657,2025-09-20,Conditioner,1
445,657,2025-09-20,Salt,1
446,120,2025-10-10,Bread,2
446,120,2025-10-10,Butter,4
446,120,2025-10-10,Coffee,3
446,120,2025-10-10,Juice,4
446,120,2025-10-10,Soft Drinks,1
446,120,2025-10-10,Sugar,1
446,120,2025-10-10,Toothpaste,2
447,831,2025-10-29,Coffee,1
447,831,2025-10-29,Juice,3
447,831,2025-10-29,Rice,4
447,831,2025-10-29,Salt,4
447,831,2025-10-29,Soap,2
447,831,2025-10-29,Soft Drinks,1
447,831,2025-10-29,Tea,4
447,831,2025-10-29,Wheat Flour,4
448,1811,2025-09-20,Biscuits,4
449,1082,2025-09-28,Cheese,2
449,1082,2025-09-28,Chips,4
449,1082,2025-09-28,Eggs,2
449,1082,2025-09-28,Milk,3
449,1082,2025-09-28,Soft Drinks,4
449,1082,2025-09-28,Sugar,1
449,1082,2025-09-28,Toothpaste,2
450,1975,2025-09-06,Biscuits,4
450,1975,2025-09-06,Chips,3
450,1975,2025-09-06,Milk,4
450,1975,2025-09-06,Soap,4
450,1975,2025-09-06,Soft Drinks,3
450,1975,2025-09-06,Tea,1
451,1370,2025-11-11,Wheat Flour,2
451,1370,2025-11-11,Yogurt,3
452,741,2025-09-28,Toothpaste,4
453,117,2025-11-11,Bread,2
453,117,2025-11-11,Cheese,4
453,117,2025-11-11,Toothpaste,3
454,1854,2025-11-15,Conditioner,3
454,1854,2025-11-15,Eggs,1
455,2839,2025-09-29,Cheese,1
455,2839,2025-09-29,Conditioner,3
455,2839,2025-09-29,Eggs,4
455,2839,2025-09-29,Rice,1
455,2839,2025-09-29,Soap,3
455,2839,2025-09-29,Soft Drinks,1
456,1151,2025-09-10,Bread,4
456,1151,2025-09-10,Butter,1
456,1151,2025-09-10,Cheese,4
456,1151,2025-09-10,Milk,4
456,1151,2025-09-10,Rice,4
456,1151,2025-09-10,Salt,1
456,1151,2025-09-10,Toothpaste,2
457,1932,2025-11-01,Cheese,4
457,1932,2025-11-01,Chips,4
457,1932,2025-11-01,Coffee,3
457,1932,2025-11-01,Soft Drinks,4
457,1932,2025-11-01,Sugar,4
458,1013,2025-09-20,Butter,2
458,1013,2025-09-20,Cheese,3
458,1013,2025-09-20,Juice,3
458,1013,2025-09-20,Soft Drinks,1
458,1013,2025-09-20,Tea,1
458,1013,2025-09-20,Wheat Flour,4
459,1665,2025-09-07,Bread,3
459,1665,2025-09-07,Juice,3
459,1665,2025-09-07,Rice,2
459,1665,2025-09-07,Soft Drinks,2
459,1665,2025-09-07,Yogurt,2
460,1082,2025-09-12,Bread,2
460,1082,2025-09-12,Chips,1
460,1082,2025-09-12,Soft Drinks,4
460,1082,2025-09-12,Yogurt,2
461,634,2025-11-16,Rice,4
461,634,2025-11-16,Wheat Flour,4
462,513,2025-10-09,Bread,2
462,513,2025-10-09,Butter,4
462,513,2025-10-09,Juice,1
462,513,2025-10-09,Sugar,1
462,513,2025-10-09,Tea,1
462,513,2025-10-09,Toothpaste,4
463,2850,2025-08-30,Biscuits,3
463,2850,2025-08-30,Butter,3
463,2850,2025-08-30,Coffee,1
463,2850,2025-08-30,Conditioner,4
463,2850,2025-08-30,Eggs,3
463,2850,2025-08-30,Milk,2
463,2850,2025-08-30,Soap,2
463,2850,2025-08-30,Sugar,2
463,2850,2025-08-30,Tea,3
464,1120,2025-09-19,Bread,1
464,1120,2025-09-19,Butter,1
464,1120,2025-09-19,Coffee,3
464,1120,2025-09-19,Conditioner,2
464,1120,2025-09-19,Eggs,4
464,1120,2025-09-19,Salt,1
464,1120,2025-09-19,Sugar,1
464,1120,2025-09-19,Tea,4
465,1142,2025-09-20,Cheese,2
465,1142,2025-09-20,Chips,1
465,1142,2025-09-20,Eggs,2
465,1142,2025-09-20,Rice,1
465,1142,2025-09-20,Shampoo,1
465,1142,2025-09-20,Soap,4
466,560,2025-10-31,Biscuits,2
466,560,2025-10-31,Butter,2
466,560,2025-10-31,Chips,1
466,560,2025-10-31,Coffee,2
466,560,2025-10-31,Soap,3
466,560,2025-10-31,Soft Drinks,3
467,488,2025-10-25,Bread,1
467,488,2025-10-25,Juice,3
467,488,2025-10-25,Wheat Flour,4
468,897,2025-09-02,Sugar,4
468,897,2025-09-02,Tea,2
469,1213,2025-10-08,Chips,4
469,1213,2025-10-08,Rice,2
469,1213,2025-10-08,Soft Drinks,2
470,704,2025-08-24,Cheese,2
470,704,2025-08-24,Rice,1
470,704,2025-08-24,Salt,1
470,704,2025-08-24,Soap,2
470,704,2025-08-24,Toothpaste,2
470,704,2025-08-24,Yogurt,2
471,1471,2025-10-26,Biscuits,2
471,1471,2025-10-26,Milk,2
471,1471,2025-10-26,Shampoo,4
471,1471,2025-10-26,Soap,1
471,1471,2025-10-26,Soft Drinks,3
471,1471,2025-10-26,Sugar,2
471,1471,2025-10-26,Yogurt,1
472,581,2025-10-26,Butter,2
472,581,2025-10-26,Cheese,3
472,581,2025-10-26,Conditioner,4
472,581,2025-10-26,Juice,2
472,581,2025-10-26,Sugar,4
472,581,2025-10-26,Wheat Flour,1
472,581,2025-10-26,Yogurt,1
473,2838,2025-11-08,Butter,1
473,2838,2025-11-08,Salt,4
473,2838,2025-11-08,Wheat Flour,3
474,2909,2025-09-22,Biscuits,1
474,2909,2025-09-22,Bread,1
474,2909,2025-09-22,Butter,2
474,2909,2025-09-22,Eggs,3
474,2909,2025-09-22,Shampoo,4
475,2295,2025-11-12,Butter,3
475,2295,2025-11-12,Conditioner,3
475,2295,2025-11-12,Juice,2
475,2295,2025-11-12,Rice,4
476,154,2025-09-21,Cheese,3
476,154,2025-09-21,Coffee,1
476,154,2025-09-21,Soap,2
476,154,2025-09-21,Soft Drinks,3
477,1680,2025-10-20,Biscuits,1
477,1680,2025-10-20,Bread,3
477,1680,2025-10-20,Butter,2
477,1680,2025-10-20,Cheese,1
477,1680,2025-10-20,Chips,2
477,1680,2025-10-20,Conditioner,2
477,1680,2025-10-20,Rice,3
477,1680,2025-10-20,Shampoo,4
477,1680,2025-10-20,Tea,3
477,1680,2025-10-20,Wheat Flour,4
478,997,2025-10-25,Soft Drinks,2
479,2745,2025-09-05,Cheese,1
479,2745,2025-09-05,Conditioner,4
479,2745,2025-09-05,Eggs,3
479,2745,2025-09-05,Salt,1
479,2745,2025-09-05,Toothpaste,3
480,1244,2025-09-13,Butter,4
480,1244,2025-09-13,Coffee,1
480,1244,2025-09-13,Conditioner,3
480,1244,2025-09-13,Juice,3
480,1244,2025-09-13,Milk,4
480,1244,2025-09-13,Rice,1
480,1244,2025-09-13,Salt,3
480,1244,2025-09-13,Yogurt,1
481,1093,2025-11-12,Biscuits,2
481,1093,2025-11-12,Butter,3
481,1093,2025-11-12,Juice,4
481,1093,2025-11-12,Toothpaste,2
481,1093,2025-11-12,Wheat Flour,1
481,1093,2025-11-12,Yogurt,4
482,1009,2025-10-18,Eggs,1
482,1009,2025-10-18,Soap,4
483,2142,2025-11-04,Tea,1
483,2142,2025-11-04,Yogurt,2
484,1774,2025-10-31,Sugar,2
485,958,2025-11-14,Wheat Flour,4
486,453,2025-11-11,Shampoo,3
487,1228,2025-10-05,Conditioner,2
487,1228,2025-10-05,Soap,3
487,1228,2025-10-05,Sugar,1
487,1228,2025-10-05,Toothpaste,1
488,2960,2025-10-29,Cheese,3
488,2960,2025-10-29,Coffee,3
488,2960,2025-10-29,Eggs,1
488,2960,2025-10-29,Soft Drinks,4
489,2266,2025-09-18,Cheese,4
489,2266,2025-09-18,Coffee,3
489,2266,2025-09-18,Juice,3
489,2266,2025-09-18,Salt,1
489,2266,2025-09-18,Tea,1
489,2266,2025-09-18,Yogurt,3
490,2522,2025-09-21,Wheat Flour,1
491,2480,2025-11-13,Butter,4
491,2480,2025-11-13,Milk,1
491,2480,2025-11-13,Salt,1
491,2480,2025-11-13,Soap,1
492,2389,2025-11-15,Cheese,1
493,551,2025-08-25,Bread,1
493,551,2025-08-25,Salt,2
493,551,2025-08-25,Soap,4
493,551,2025-08-25,Tea,1
493,551,2025-08-25,Wheat Flour,3
494,1636,2025-11-09,Juice,4
494,1636,2025-11-09,Rice,2
495,1313,2025-08-25,Bread,1
495,1313,2025-08-25,Eggs,3
495,1313,2025-08-25,Toothpaste,4
496,1758,2025-10-04,Biscuits,3
496,1758,2025-10-04,Bread,2
496,1758,2025-10-04,Butter,3
496,1758,2025-10-04,Coffee,3
496,1758,2025-10-04,Juice,4
496,1758,2025-10-04,Rice,3
496,1758,2025-10-04,Sugar,3
496,1758,2025-10-04,Toothpaste,4
496,1758,2025-10-04,Yogurt,1
497,357,2025-08-26,Butter,3
497,357,2025-08-26,Conditioner,4
497,357,2025-08-26,Juice,1
497,357,2025-08-26,Rice,4
497,357,2025-08-26,Salt,1
497,357,2025-08-26,Shampoo,2
497,357,2025-08-26,Yogurt,2
498,2071,2025-11-04,Biscuits,4
498,2071,2025-11-04,Coffee,3
498,2071,2025-11-04,Eggs,3
498,2071,2025-11-04,Rice,1
498,2071,2025-11-04,Sugar,2
498,2071,2025-11-04,Tea,4
498,2071,2025-11-04,Toothpaste,1
498,2071,2025-11-04,Yogurt,3
499,1786,2025-08-19,Biscuits,2
500,2570,2025-11-03,Chips,3
500,2570,2025-11-03,Rice,2
501,1782,2025-08-21,Biscuits,4
501,1782,2025-08-21,Bread,4
501,1782,2025-08-21,Butter,2
501,1782,2025-08-21,Chips,2
501,1782,2025-08-21,Conditioner,2
501,1782,2025-08-21,Eggs,3
501,1782,2025-08-21,Milk,2
501,1782,2025-08-21,Shampoo,4
501,1782,2025-08-21,Tea,3
502,2850,2025-10-10,Cheese,2
502,2850,2025-10-10,Juice,2
502,2850,2025-10-10,Salt,4
502,2850,2025-10-10,Soft Drinks,3
502,2850,2025-10-10,Sugar,4
503,2810,2025-09-25,Bread,3
503,2810,2025-09-25,Butter,1
503,2810,2025-09-25,Chips,1
503,2810,2025-09-25,Soap,4
503,2810,2025-09-25,Soft Drinks,4
503,2810,2025-09-25,Tea,3
503,2810,2025-09-25,Toothpaste,3
503,2810,2025-09-25,Wheat Flour,3
504,2490,2025-10-08,Butter,2
504,2490,2025-10-08,Conditioner,2
504,2490,2025-10-08,Shampoo,3
504,2490,2025-10-08,Sugar,1
504,2490,2025-10-08,Wheat Flour,4
505,1632,2025-09-02,Chips,4
505,1632,2025-09-02,Conditioner,2
505,1632,2025-09-02,Juice,4
505,1632,2025-09-02,Milk,1
505,1632,2025-09-02,Rice,2
505,1632,2025-09-02,Soap,2
505,1632,2025-09-02,Soft Drinks,4
505,1632,2025-09-02,Wheat Flour,1
506,2817,2025-10-24,Juice,1
506,2817,2025-10-24,Soap,3
506,2817,2025-10-24,Sugar,1
507,1016,2025-10-21,Butter,4
507,1016,2025-10-21,Juice,2
507,1016,2025-10-21,Milk,4
507,1016,2025-10-21,Salt,4
507,1016,2025-10-21,Soft Drinks,1
507,1016,2025-10-21,Wheat Flour,4
508,1349,2025-10-25,Biscuits,1
508,1349,2025-10-25,Butter,1
508,1349,2025-10-25,Juice,4
508,1349,2025-10-25,Salt,2
508,1349,2025-10-25,Soft Drinks,1
508,1349,2025-10-25,Tea,3
509,516,2025-08-23,Biscuits,4
509,516,2025-08-23,Bread,1
509,516,2025-08-23,Juice,4
509,516,2025-08-23,Rice,4
509,516,2025-08-23,Soft Drinks,1
510,2840,2025-11-16,Milk,3
511,336,2025-11-15,Coffee,4
511,336,2025-11-15,Eggs,1
511,336,2025-11-15,Juice,2
511,336,2025-11-15,Milk,3
511,336,2025-11-15,Shampoo,1
511,336,2025-11-15,Soap,1
511,336,2025-11-15,Soft Drinks,3
511,336,2025-11-15,Yogurt,1
512,1783,2025-08-28,Cheese,4
512,1783,2025-08-28,Rice,3
512,1783,2025-08-28,Salt,3
512,1783,2025-08-28,Sugar,4
513,2306,2025-08-26,Biscuits,4
513,2306,2025-08-26,Bread,2
513,2306,2025-08-26,Butter,1
513,2306,2025-08-26,Coffee,1
513,2306,2025-08-26,Juice,4
513,2306,2025-08-26,Toothpaste,1
514,497,2025-08-30,Coffee,4
514,497,2025-08-30,Conditioner,4
514,497,2025-08-30,Soap,1
514,497,2025-08-30,Toothpaste,1
514,497,2025-08-30,Yogurt,3
515,896,2025-10-21,Bread,4
515,896,2025-10-21,Butter,3
515,896,2025-10-21,Wheat Flour,3
516,2208,2025-10-16,Rice,1
516,2208,2025-10-16,Salt,2
516,2208,2025-10-16,Toothpaste,4
517,852,2025-10-24,Butter,1
517,852,2025-10-24,Cheese,3
517,852,2025-10-24,Coffee,1
517,852,2025-10-24,Eggs,1
517,852,2025-10-24,Rice,2
517,852,2025-10-24,Salt,3
517,852,2025-10-24,Shampoo,2
517,852,2025-10-24,Yogurt,2
518,1688,2025-10-07,Biscuits,3
518,1688,2025-10-07,Coffee,4
518,1688,2025-10-07,Milk,4
518,1688,2025-10-07,Soap,3
518,1688,2025-10-07,Sugar,4
518,1688,2025-10-07,Tea,2
518,1688,2025-10-07,Yogurt,3
519,1932,2025-09-10,Wheat Flour,2
520,2738,2025-09-27,Biscuits,4
520,2738,2025-09-27,Bread,1
520,2738,2025-09-27,Chips,3
520,2738,2025-09-27,Conditioner,2
520,2738,2025-09-27,Milk,2
520,2738,2025-09-27,Shampoo,4
520,2738,2025-09-27,Toothpaste,1
520,2738,2025-09-27,Wheat Flour,4
521,2428,2025-11-04,Cheese,1
521,2428,2025-11-04,Chips,1
521,2428,2025-11-04,Coffee,4
521,2428,2025-11-04,Soft Drinks,1
521,2428,2025-11-04,Toothpaste,4
522,1569,2025-11-13,Biscuits,4
522,1569,2025-11-13,Bread,4
522,1569,2025-11-13,Cheese,1
522,1569,2025-11-13,Eggs,1
522,1569,2025-11-13,Toothpaste,3
523,957,2025-11-03,Butter,3
523,957,2025-11-03,Cheese,3
523,957,2025-11-03,Chips,4
523,957,2025-11-03,Juice,4
523,957,2025-11-03,Soft Drinks,3
523,957,2025-11-03,Sugar,2
524,2739,2025-11-02,Butter,3
524,2739,2025-11-02,Conditioner,4
524,2739,2025-11-02,Shampoo,4
524,2739,2025-11-02,Tea,4
525,1637,2025-09-05,Cheese,3
525,1637,2025-09-05,Conditioner,1
525,1637,2025-09-05,Salt,1
525,1637,2025-09-05,Soap,1
525,1637,2025-09-05,Sugar,2
525,1637,2025-09-05,Toothpaste,3
526,1292,2025-09-08,Sugar,3
527,1441,2025-08-19,Biscuits,1
527,1441,2025-08-19,Cheese,3
527,1441,2025-08-19,Coffee,1
527,1441,2025-08-19,Tea,4
527,1441,2025-08-19,Wheat Flour,3
527,1441,2025-08-19,Yogurt,1
528,1192,2025-09-25,Butter,2
528,1192,2025-09-25,Chips,2
528,1192,2025-09-25,Conditioner,4
528,1192,2025-09-25,Rice,3
528,1192,2025-09-25,Shampoo,3
528,1192,2025-09-25,Soap,1
528,1192,2025-09-25,Sugar,4
529,1067,2025-09-28,Bread,1
529,1067,2025-09-28,Juice,2
529,1067,2025-09-28,Milk,1
529,1067,2025-09-28,Sugar,4
530,285,2025-09-29,Biscuits,3
530,285,2025-09-29,Butter,4
530,285,2025-09-29,Chips,4
530,285,2025-09-29,Conditioner,4
530,285,2025-09-29,Sugar,4
530,285,2025-09-29,Tea,2
531,2445,2025-08-27,Biscuits,3
531,2445,2025-08-27,Bread,1
531,2445,2025-08-27,Butter,2
531,2445,2025-08-27,Chips,1
531,2445,2025-08-27,Juice,4
531,2445,2025-08-27,Shampoo,2
531,2445,2025-08-27,Soft Drinks,3
531,2445,2025-08-27,Sugar,1
532,12,2025-09-10,Butter,4
532,12,2025-09-10,Chips,2
532,12,2025-09-10,Juice,3
532,12,2025-09-10,Soft Drinks,1
533,1631,2025-11-04,Biscuits,1
533,1631,2025-11-04,Cheese,2
533,1631,2025-11-04,Chips,3
533,1631,2025-11-04,Conditioner,4
533,1631,2025-11-04,Juice,4
533,1631,2025-11-04,Shampoo,4
533,1631,2025-11-04,Soap,4
533,1631,2025-11-04,Soft Drinks,2
533,1631,2025-11-04,Tea,1
534,2547,2025-08-29,Cheese,1
534,2547,2025-08-29,Coffee,4
534,2547,2025-08-29,Milk,1
535,754,2025-10-28,Butter,4
535,754,2025-10-28,Eggs,2
535,754,2025-10-28,Salt,1
535,754,2025-10-28,Soap,1
535,754,2025-10-28,Soft Drinks,2
535,754,2025-10-28,Yogurt,2
536,2083,2025-09-18,Sugar,4
537,2775,2025-11-14,Biscuits,1
537,2775,2025-11-14,Bread,3
537,2775,2025-11-14,Chips,3
537,2775,2025-11-14,Salt,1
537,2775,2025-11-14,Soft Drinks,4
537,2775,2025-11-14,Sugar,4
537,2775,2025-11-14,Tea,1
537,2775,2025-11-14,Wheat Flour,3
538,2897,2025-09-13,Butter,4
538,2897,2025-09-13,Cheese,2
538,2897,2025-09-13,Coffee,3
538,2897,2025-09-13,Toothpaste,2
539,90,2025-09-17,Cheese,3
540,776,2025-09-21,Biscuits,4
540,776,2025-09-21,Bread,3
540,776,2025-09-21,Butter,4
541,2653,2025-10-03,Milk,4
541,2653,2025-10-03,Rice,1
542,1626,2025-10-26,Conditioner,3
542,1626,2025-10-26,Juice,2
542,1626,2025-10-26,Milk,4
542,1626,2025-10-26,Soft Drinks,3
542,1626,2025-10-26,Toothpaste,4
542,1626,2025-10-26,Wheat Flour,4
543,418,2025-08-23,Chips,4
543,418,2025-08-23,Conditioner,3
543,418,2025-08-23,Shampoo,1
543,418,2025-08-23,Soft Drinks,3
544,115,2025-10-18,Milk,2
545,617,2025-11-09,Butter,1
545,617,2025-11-09,Rice,3
545,617,2025-11-09,Shampoo,3
545,617,2025-11-09,Soft Drinks,2
545,617,2025-11-09,Sugar,2
545,617,2025-11-09,Yogurt,3
546,826,2025-09-25,Biscuits,4
546,826,2025-09-25,Soap,1
546,826,2025-09-25,Sugar,1
546,826,2025-09-25,Tea,1
547,1650,2025-09-15,Biscuits,1
547,1650,2025-09-15,Bread,4
547,1650,2025-09-15,Butter,3
547,1650,2025-09-15,Milk,3
548,1517,2025-09-13,Biscuits,3
548,1517,2025-09-13,Butter,1
548,1517,2025-09-13,Chips,4
548,1517,2025-09-13,Coffee,3
548,1517,2025-09-13,Juice,1
548,1517,2025-09-13,Soft Drinks,2
548,1517,2025-09-13,Toothpaste,3
549,413,2025-10-18,Biscuits,1
549,413,2025-10-18,Chips,2
549,413,2025-10-18,Conditioner,2
549,413,2025-10-18,Tea,3
550,729,2025-09-10,Biscuits,4
550,729,2025-09-10,Conditioner,2
550,729,2025-09-10,Rice,2
550,729,2025-09-10,Shampoo,2
550,729,2025-09-10,Tea,4
550,729,2025-09-10,Yogurt,1
551,2809,2025-10-03,Butter,3
551,2809,2025-10-03,Cheese,2
551,2809,2025-10-03,Conditioner,4
551,2809,2025-10-03,Salt,2
551,2809,2025-10-03,Soft Drinks,2
551,2809,2025-10-03,Sugar,3
551,2809,2025-10-03,Toothpaste,1
551,2809,2025-10-03,Yogurt,1
552,676,2025-09-17,Biscuits,4
552,676,2025-09-17,Conditioner,2
553,1893,2025-10-24,Cheese,1
553,1893,2025-10-24,Eggs,2
553,1893,2025-10-24,Juice,3
553,1893,2025-10-24,Milk,4
553,1893,2025-10-24,Shampoo,1
553,1893,2025-10-24,Toothpaste,1
553,1893,2025-10-24,Wheat Flour,2
553,1893,2025-10-24,Yogurt,1
554,2505,2025-09-20,Eggs,3
554,2505,2025-09-20,Juice,3
554,2505,2025-09-20,Salt,4
554,2505,2025-09-20,Soft Drinks,2
554,2505,2025-09-20,Sugar,3
555,2968,2025-08-21,Biscuits,4
555,2968,2025-08-21,Butter,4
555,2968,2025-08-21,Cheese,4
555,2968,2025-08-21,Eggs,3
555,2968,2025-08-21,Rice,4
555,2968,2025-08-21,Soap,1
556,2240,2025-10-26,Eggs,3
557,2787,2025-11-09,Conditioner,2
557,2787,2025-11-09,Milk,1
557,2787,2025-11-09,Rice,4
558,1123,2025-09-29,Bread,1
558,1123,2025-09-29,Cheese,3
558,1123,2025-09-29,Chips,2
558,1123,2025-09-29,Coffee,1
558,1123,2025-09-29,Conditioner,1
558,1123,2025-09-29,Eggs,2
558,1123,2025-09-29,Rice,4
558,1123,2025-09-29,Soft Drinks,3
559,1572,2025-10-19,Biscuits,4
559,1572,2025-10-19,Eggs,1
559,1572,2025-10-19,Juice,1
560,978,2025-10-15,Biscuits,1
560,978,2025-10-15,Bread,4
560,978,2025-10-15,Butter,3
560,978,2025-10-15,Conditioner,3
560,978,2025-10-15,Rice,2
560,978,2025-10-15,Tea,1
560,978,2025-10-15,Yogurt,4
561,1009,2025-10-14,Biscuits,4
561,1009,2025-10-14,Butter,2
561,1009,2025-10-14,Rice,2
561,1009,2025-10-14,Salt,3
561,1009,2025-10-14,Soft Drinks,3
561,1009,2025-10-14,Wheat Flour,2
561,1009,2025-10-14,Yogurt,2
562,2144,2025-08-19,Rice,2
562,2144,2025-08-19,Soft Drinks,4
562,2144,2025-08-19,Tea,1
563,1688,2025-10-30,Biscuits,1
563,1688,2025-10-30,Cheese,4
563,1688,2025-10-30,Chips,2
563,1688,2025-10-30,Juice,1
563,1688,2025-10-30,Soft Drinks,1
563,1688,2025-10-30,Tea,3
563,1688,2025-10-30,Wheat Flour,4
563,1688,2025-10-30,Yogurt,2
564,2711,2025-10-17,Bread,1
564,2711,2025-10-17,Butter,2
564,2711,2025-10-17,Coffee,4
564,2711,2025-10-17,Conditioner,1
564,2711,2025-10-17,Shampoo,4
564,2711,2025-10-17,Sugar,2
565,37,2025-10-26,Conditioner,3
565,37,2025-10-26,Milk,1
565,37,2025-10-26,Rice,2
565,37,2025-10-26,Shampoo,1
565,37,2025-10-26,Wheat Flour,4
566,1549,2025-10-16,Biscuits,2
566,1549,2025-10-16,Bread,3
566,1549,2025-10-16,Conditioner,3
566,1549,2025-10-16,Tea,2
566,1549,2025-10-16,Toothpaste,2
567,2327,2025-10-03,Butter,3
567,2327,2025-10-03,Coffee,4
567,2327,2025-10-03,Soap,1
567,2327,2025-10-03,Soft Drinks,3
567,2327,2025-10-03,Toothpaste,3
567,2327,2025-10-03,Wheat Flour,1
567,2327,2025-10-03,Yogurt,1
568,2265,2025-09-21,Cheese,1
568,2265,2025-09-21,Coffee,2
568,2265,2025-09-21,Eggs,3
568,2265,2025-09-21,Juice,4
568,2265,2025-09-21,Milk,2
568,2265,2025-09-21,Soft Drinks,2
569,2915,2025-09-12,Butter,4
569,2915,2025-09-12,Cheese,1
569,2915,2025-09-12,Coffee,2
569,2915,2025-09-12,Conditioner,3
569,2915,2025-09-12,Salt,4
569,2915,2025-09-12,Shampoo,2
569,2915,2025-09-12,Soft Drinks,1
570,873,2025-09-29,Biscuits,1
570,873,2025-09-29,Butter,3
570,873,2025-09-29,Rice,3
570,873,2025-09-29,Salt,2
570,873,2025-09-29,Tea,2
570,873,2025-09-29,Toothpaste,4
571,1822,2025-09-16,Biscuits,2
571,1822,2025-09-16,Conditioner,4
571,1822,2025-09-16,Eggs,1
571,1822,2025-09-16,Juice,1
571,1822,2025-09-16,Rice,4
571,1822,2025-09-16,Shampoo,4
571,1822,2025-09-16,Soap,2
571,1822,2025-09-16,Sugar,2
571,1822,2025-09-16,Yogurt,2
572,1297,2025-09-12,Bread,3
572,1297,2025-09-12,Cheese,1
572,1297,2025-09-12,Chips,2
572,1297,2025-09-12,Juice,4
572,1297,2025-09-12,Shampoo,2
572,1297,2025-09-12,Soft Drinks,3
572,1297,2025-09-12,Sugar,4
573,2110,2025-10-11,Biscuits,3
573,2110,2025-10-11,Bread,4
573,2110,2025-10-11,Eggs,1
573,2110,2025-10-11,Milk,4
573,2110,2025-10-11,Soap,1
573,2110,2025-10-11,Sugar,1
573,2110,2025-10-11,Wheat Flour,1
574,596,2025-10-30,Biscuits,1
574,596,2025-10-30,Coffee,1
574,596,2025-10-30,Milk,3
574,596,2025-10-30,Tea,2
574,596,2025-10-30,Toothpaste,4
575,1904,2025-10-24,Bread,3
575,1904,2025-10-24,Cheese,3
575,1904,2025-10-24,Milk,1
575,1904,2025-10-24,Soft Drinks,2
575,1904,2025-10-24,Wheat Flour,2
575,1904,2025-10-24,Yogurt,4
576,729,2025-09-02,Butter,1
576,729,2025-09-02,Coffee,2
576,729,2025-09-02,Conditioner,4
576,729,2025-09-02,Juice,3
576,729,2025-09-02,Salt,4
576,729,2025-09-02,Shampoo,2
576,729,2025-09-02,Toothpaste,4
576,729,2025-09-02,Wheat Flour,3
576,729,2025-09-02,Yogurt,2
577,1366,2025-08-22,Salt,1
577,1366,2025-08-22,Soap,2
577,1366,2025-08-22,Sugar,3
577,1366,2025-08-22,Yogurt,4
578,397,2025-09-25,Bread,3
578,397,2025-09-25,Chips,2
578,397,2025-09-25,Milk,4
578,397,2025-09-25,Salt,3
578,397,2025-09-25,Sugar,4
579,699,2025-09-07,Biscuits,3
579,699,2025-09-07,Bread,2
579,699,2025-09-07,Butter,4
579,699,2025-09-07,Chips,1
579,699,2025-09-07,Conditioner,2
579,699,2025-09-07,Salt,2
579,699,2025-09-07,Soap,2
579,699,2025-09-07,Tea,3
579,699,2025-09-07,Wheat Flour,1
580,2225,2025-09-10,Eggs,2
581,1636,2025-09-24,Chips,1
581,1636,2025-09-24,Conditioner,3
581,1636,2025-09-24,Rice,2
582,396,2025-10-19,Butter,1
582,396,2025-10-19,Chips,4
582,396,2025-10-19,Eggs,2
582,396,2025-10-19,Juice,1
582,396,2025-10-19,Milk,3
582,396,2025-10-19,Salt,3
582,396,2025-10-19,Soft Drinks,3
583,2493,2025-08-26,Cheese,3
583,2493,2025-08-26,Soap,3
583,2493,2025-08-26,Soft Drinks,1
584,76,2025-09-24,Butter,3
584,76,2025-09-24,Chips,3
584,76,2025-09-24,Coffee,2
584,76,2025-09-24,Conditioner,1
584,76,2025-09-24,Shampoo,2
584,76,2025-09-24,Soap,3
584,76,2025-09-24,Soft Drinks,3
584,76,2025-09-24,Tea,2
584,76,2025-09-24,Yogurt,3
585,265,2025-10-02,Biscuits,2
585,265,2025-10-02,Butter,1
585,265,2025-10-02,Conditioner,4
585,265,2025-10-02,Milk,4
585,265,2025-10-02,Rice,1
585,265,2025-10-02,Shampoo,2
585,265,2025-10-02,Sugar,4
585,265,2025-10-02,Yogurt,3
586,2503,2025-09-20,Butter,4
586,2503,2025-09-20,Cheese,4
586,2503,2025-09-20,Conditioner,3
586,2503,2025-09-20,Rice,2
586,2503,2025-09-20,Salt,2
586,2503,2025-09-20,Shampoo,4
586,2503,2025-09-20,Soap,1
586,2503,2025-09-20,Sugar,4
586,2503,2025-09-20,Yogurt,4
587,1820,2025-08-25,Cheese,4
587,1820,2025-08-25,Coffee,4
587,1820,2025-08-25,Yogurt,1
588,718,2025-09-09,Cheese,4
588,718,2025-09-09,Coffee,3
588,718,2025-09-09,Conditioner,1
588,718,2025-09-09,Eggs,3
588,718,2025-09-09,Shampoo,1
588,718,2025-09-09,Soap,4
589,2783,2025-08-23,Milk,4
589,2783,2025-08-23,Salt,3
590,851,2025-09-02,Butter,2
590,851,2025-09-02,Juice,2
590,851,2025-09-02,Shampoo,4
590,851,2025-09-02,Soap,2
590,851,2025-09-02,Yogurt,2
591,1391,2025-09-08,Cheese,1
591,1391,2025-09-08,Chips,4
591,1391,2025-09-08,Coffee,2
591,1391,2025-09-08,Juice,4
591,1391,2025-09-08,Soft Drinks,4
592,144,2025-11-15,Biscuits,1
592,144,2025-11-15,Cheese,3
592,144,2025-11-15,Chips,3
